benchmark,status-ikos,cputime (s)-ikos,walltime (s)-ikos,memory (MB)-ikos,status-mikos,cputime (s)-mikos,walltime (s)-mikos,memory (MB)-mikos,memreduction,speedup,status-baseline,cputime (s)-baseline,walltime (s)-baseline,memory (MB)-baseline,vanillabaseline,baselineours
OSS/nauty-26r11/newedgeg.bc,OK,150.7268608,150.7524869,91.951104,OK,143.6973783,143.728915,85.827584,0.933404606,1.048866798,OK,158.8228549,159.2643056,89.174016,0.9697982093,0.9624730146
OSS/nauty-26r11/NRswitchg.bc,OK,23.27715363,23.3560614,90.107904,OK,21.66237646,21.78451911,84.320256,0.9357698077,1.072140325,OK,22.83236254,22.85230722,88.1664,0.9784535661,0.9563763066
OSS/nauty-26r11/pickg.bc,OK,92.00339667,92.035949,127.488,OK,87.60374829,87.70419596,114.864128,0.9009799197,1.049390488,OK,88.63598326,88.72034522,123.2896,0.9670682731,0.9316611296
OSS/nauty-26r11/planarg.bc,OK,99.76516237,99.78395836,699.650048,OK,83.87167382,83.82439858,582.79936,0.8329869506,1.190392774,OK,90.25476397,90.27661937,667.185152,0.9535983795,0.8735196793
OSS/nauty-26r11/shortg.bc,OK,574.5158011,574.5680456,793.923584,OK,533.4034221,533.4240109,546.975744,0.6889526335,1.077131951,OK,581.9267511,581.956269,736.239616,0.9273431736,0.7429316925
OSS/nauty-26r11/twohamg.bc,OK,13.35581306,13.37650018,119.980032,OK,13.66259628,13.70019957,109.105152,0.9093609177,0.9763726513,OK,13.73136068,13.75166629,114.106368,0.9510446538,0.9561705794
OSS/nauty-26r11/vcolg.bc,OK,11.54750841,11.65631443,85.741568,OK,11.03939433,11.07232078,76.845056,0.896240386,1.052743564,OK,11.45874394,11.5323238,82.665472,0.9641236325,0.9295907244
OSS/nauty-26r11/watercluster2.bc,OK,432.0538864,432.1080313,681.472,OK,427.411239,427.4321378,627.986432,0.9215146506,1.010939499,OK,440.025406,440.1363725,653.316096,0.9586836965,0.9612290832
OSS/ncdu-1.14/ncdu.bc,OK,156.5006128,156.5282847,1756.581888,OK,162.1398126,162.2639276,749.867008,0.4268898667,0.9646523846,OK,166.1679964,166.1964152,1502.011392,0.8550762149,0.4992418912
OSS/ncftp-3.2.6/ncftp.bc,OK,249.5840014,249.6085226,4146.3808,OK,251.1843942,251.4400839,1332.678656,0.3214076855,0.9927157147,OK,263.7906962,263.9482635,4063.5392,0.9800207448,0.3279600837
OSS/ncftp-3.2.6/ncftpbookmarks.bc,OK,11.50856273,11.54063953,305.872896,OK,11.44411801,11.52817181,234.266624,0.7658953345,1.001081501,OK,12.33319628,12.36032778,290.299904,0.9490867213,0.8069814036
OSS/ncftp-3.2.6/ncftpls.bc,OK,273.5867362,273.6361647,3366.674432,OK,264.1761752,264.2000471,3253.735424,0.9664538374,1.035715806,OK,278.9296318,278.9564336,3221.061632,0.956748773,1.010143796
OSS/ncftp-3.2.6/ncftpput.bc,OK,1077.355325,1077.384383,18161.72134,OK,1006.656574,1006.739984,7863.721984,0.4329832969,1.070171445,OK,1149.544279,1149.616484,17694.5193,0.9742754536,0.444415689
OSS/ncurses-6.1/infocmp.bc,OK,50.47142453,50.49250371,1270.616064,OK,50.03753956,50.43625649,95.059968,0.07481407696,1.001115214,OK,53.47553033,53.52433399,1343.42656,1.057303302,0.07075933351
OSS/ncurses-6.1/tic.bc,OK,81.97326911,81.99256985,1346.719744,OK,83.93117887,83.95232553,594.325504,0.4413134259,0.9766563264,OK,89.43293139,89.45617215,1472.741376,1.093576732,0.40355049
OSS/ndctl-64.1/ndctl.bc,OK,127.0615229,127.0838076,2923.008,OK,122.3137132,122.3961709,171.319296,0.05861061482,1.038298883,OK,122.4058707,122.4844475,2894.163968,0.9901320722,0.05919474428
OSS/nemo-4.0.6/nemo-desktop.bc,OK,9.427651725,9.655974794,430.813184,OK,9.054072749,9.280449481,429.395968,0.9967103699,1.04046413,OK,8.154567339,8.176792429,431.116288,1.000703562,0.9960096149
OSS/nemo-4.0.6/nemo.bc,OK,9.695838674,9.952209997,434.868224,OK,9.454273776,9.912428205,433.655808,0.9972119922,1.004013325,OK,9.159165609,9.496605067,435.236864,1.000847705,0.9963673665
OSS/netdata-1.13.0/apps.plugin.bc,OK,101.2179507,101.279948,2564.194304,OK,94.29467965,94.38804955,1504.067584,0.5865653713,1.073016642,OK,97.82136088,97.84412248,2342.391808,0.9135001214,0.6421076008
OSS/netdata-1.13.0/cgroup-network.bc,OK,13.49029068,13.5120707,639.606784,OK,10.86578462,10.94424641,100.069376,0.1564545257,1.234627784,OK,12.82161614,12.84846811,584.781824,0.9142833357,0.1711225826
OSS/nettle-3.4.1/sexp-conv.bc,OK,19.21466517,19.24001926,469.671936,OK,18.12931782,18.24023907,193.6384,0.4122843737,1.054811792,OK,19.26770197,19.32027965,458.81344,0.9768806795,0.4220416908
OSS/nginx-mainline-1.15.12/nginx.bc,OK,25.87606754,26.42418387,909.76256,OK,24.98417109,25.25197575,500.092928,0.5496960965,1.046420452,OK,24.66680142,25.2682411,863.60064,0.949259376,0.5790789224
OSS/ngircd-25/ngircd.bc,OK,33.81115004,34.14810662,531.365888,OK,31.05889704,31.1045061,348.475392,0.6558106191,1.097850791,OK,32.31295962,32.35235204,532.934656,1.002952331,0.6538801485
OSS/nmap-7.70/ncat.bc,OK,188.4734848,188.5361598,1380.073472,OK,176.5889668,176.7043946,331.800576,0.2404223998,1.066957956,OK,188.0131413,188.1644348,1378.816,0.9990888369,0.2406416636
OSS/nsd-4.1.27/nsd-checkconf.bc,OK,30.1918821,30.44810059,519.634944,OK,28.43327994,28.6602674,367.22688,0.7067016648,1.062380199,OK,29.23959082,29.7044329,520.916992,1.002467209,0.7049623753
OSS/nsd-4.1.27/nsd-checkzone.bc,OK,350.9044369,351.0361033,4477.300736,OK,356.553729,356.6920109,3646.222336,0.8143795896,0.984143442,OK,361.2007166,361.6282399,4430.913536,0.9896394719,0.8229053233
OSS/nsd-4.1.27/nsd-control.bc,OK,28.05720939,28.10424261,480.620544,OK,27.98485931,28.00414673,361.545728,0.7522477608,1.003574323,OK,29.40023558,29.57616678,481.357824,1.001534017,0.7510955675
OSS/oidentd-2.3.2/oidentd.bc,OK,39.01307099,39.05645841,323.117056,OK,36.42790909,36.78815726,87.093248,0.2695408564,1.061658461,OK,42.01334586,42.17588871,323.305472,1.00058312,0.2693837734
OSS/opensmtpd-6.0.3p1/smtpd.bc,OK,46.63779279,46.72465342,1412.067328,OK,42.78156325,43.05210222,449.667072,0.3184459148,1.085304805,OK,45.21798563,45.36827622,1414.701056,1.001865158,0.3178530687
OSS/openssh-8.0p1/scp.bc,OK,76.41767646,76.49200081,927.014912,OK,73.70653626,74.06806401,374.345728,0.4038184534,1.032725802,OK,81.76474681,81.82848273,757.383168,0.8170129285,0.4942620114
OSS/openssh-8.0p1/sftp-server.bc,OK,72.66278859,72.68577217,884.076544,OK,80.21370804,80.28798726,493.072384,0.5577258975,0.9053131689,OK,81.29215755,81.31212907,716.443648,0.8103864455,0.6882221447
OSS/openssh-8.0p1/sftp.bc,OK,3035.680675,3035.812869,45902.75789,OK,3445.4836,3445.548104,9137.405952,0.1990600646,0.8810827123,OK,3450.572913,3450.640124,38780.59213,0.8448423125,0.2356180102
OSS/openssh-8.0p1/ssh-add.bc,OK,998.575686,998.6601306,14465.57696,OK,989.2161239,989.3283584,6119.2192,0.4230193664,1.009432432,OK,1011.828477,1012.164384,14202.31885,0.9818010638,0.4308605704
OSS/openssh-8.0p1/ssh-agent.bc,OK,66.3321263,66.35240603,248.336384,OK,66.77991125,66.83625286,106.098688,0.4272377905,0.9927607127,OK,65.17282261,65.25615834,224.751616,0.9050289465,0.4720708571
OSS/openssh-8.0p1/ssh-keygen.bc,OK,1212.172289,1212.216545,29670.33856,OK,1169.335946,1169.700035,1128.185856,0.03802403042,1.036348217,OK,1221.135985,1221.300521,28423.63494,0.9579814833,0.0396918219
OSS/openssh-8.0p1/ssh-keyscan.bc,OK,215.5202379,215.6240738,526.97088,OK,221.7907857,221.92426,264.433664,0.501799386,0.9716110972,OK,225.2062982,225.3321045,451.801088,0.8573549415,0.5852877982
OSS/openssh-8.0p1/ssh-keysign.bc,OK,197.0729756,197.0963312,3033.911296,OK,201.7428348,201.8883604,1843.703808,0.607698653,0.9762639648,OK,203.8859017,204.0802017,2938.691584,0.9686148662,0.6273893518
OSS/openssh-8.0p1/ssh-pkcs11-helper.bc,OK,82.67580546,82.70442197,674.07872,OK,94.5344145,94.60804217,613.449728,0.9100565109,0.874179616,OK,84.97826089,85.17631243,618.409984,0.9174150817,0.9919790169
OSS/openssh-8.0p1/ssh.bc,OK,76.51932776,76.8002334,302.313472,OK,65.01260032,65.18815857,209.047552,0.6914926768,1.178131659,OK,71.22677676,71.3441381,287.719424,0.9517254461,0.7265673937
OSS/openvswitch-2.11.0/ovsdb-tool.bc,OK,187.0540511,187.4041263,7421.587456,OK,170.4570515,170.6602116,621.453312,0.08373590094,1.098112586,OK,182.8600889,182.8883628,7626.9568,1.027671889,0.08148116323
OSS/openvswitch-2.11.0/vtep-ctl.bc,OK,5.615022165,6.164552061,214.872064,OK,5.858606075,5.876022376,178.507776,0.8307630721,1.049102891,OK,5.899947192,6.048296402,215.79776,1.004308126,0.8271993926
OSS/optipng-0.7.7/optipng.bc,OK,99.52716337,99.55224921,162.066432,OK,101.3474084,101.3681566,131.678208,0.8124952612,0.9820860178,OK,104.6986327,104.8083471,154.083328,0.9507417798,0.8545908873
OSS/osmo-0.4.2/osmo.bc,OK,10.06445418,10.25625247,381.616128,OK,8.755475609,8.976307185,158.920704,0.4164412674,1.14259152,OK,9.967437263,10.06433043,376.451072,0.98646531,0.4221550045
OSS/ostree-2019.1/ostree.bc,OK,9.602122848,9.683936083,450.547712,OK,7.200425891,7.360126733,88.18688,0.1957326109,1.315729529,OK,9.096160859,9.156192869,459.116544,1.019018701,0.1920795082
OSS/packeth-1.9/packETH.bc,OK,188.2025286,188.7083108,152.86272,OK,83.70278032,83.82426164,119.504896,0.7817792069,2.251237376,OK,140.9034826,140.9842055,153.522176,1.004314041,0.7784210667
OSS/pcb-4.1.3/pcb.bc,OK,7.529708424,7.773169801,421.863424,OK,8.552994954,8.672398891,406.196224,0.9628619143,0.8963113781,OK,8.710354799,9.12030915,422.100992,1.00056314,0.9623199938
OSS/pcre2-10.32/pcre2grep.bc,OK,20.49172776,20.68799636,102.653952,OK,19.40054708,19.42018255,53.420032,0.5203894342,1.065283311,OK,18.98153312,19.00048453,92.667904,0.9027212513,0.5764674682
OSS/pcre2-10.32/pcre2test.bc,OK,63.63260691,63.69611383,350.773248,OK,56.78430518,56.80434845,298.385408,0.8506504122,1.121324609,OK,65.73945784,65.79205149,323.485696,0.9222074313,0.9224068071
OSS/pgbouncer-1.9.0/pgbouncer.bc,OK,1405.155057,1405.652182,12775.36256,OK,1406.03925,1406.164428,4807.819264,0.3763352501,0.9996357139,OK,1470.447476,1470.548341,12084.4329,0.9459170211,0.3978522869
OSS/picocom-3.1/picocom.bc,OK,27.74990509,27.8365519,413.564928,OK,27.91257706,27.93206229,247.84896,0.5992987877,0.9965806181,OK,28.55191616,28.57258889,452.165632,1.093336503,0.5481375462
OSS/pixiewps-1.4.2/pixiewps.bc,OK,19.38119787,19.40857074,382.537728,OK,19.4868748,19.78812201,64.782336,0.1693488805,0.9808192376,OK,20.39115756,20.46005231,372.506624,0.973777478,0.1739092189
OSS/ponyc-0.28.0/ponyc.bc,OK,5.308925677,5.472386361,246.525952,OK,4.889451278,5.064361294,243.228672,0.9866250187,1.080567922,OK,5.262822674,5.436269428,246.116352,0.9983385116,0.9882670128
OSS/pork-0.99.8.1/pork.bc,OK,143.9935994,144.2480177,1080.147968,OK,142.8620087,143.2404374,488.374272,0.452136454,1.007034189,OK,144.5790437,144.7204079,1080.045568,0.9999051982,0.4521793214
OSS/postfix-3.4.5/postconf.bc,OK,5.227032219,5.28800597,133.595136,OK,4.409591725,4.544595942,69.607424,0.521032622,1.163581105,OK,4.814855752,4.872404153,129.355776,0.9682671082,0.5381083563
OSS/ppp-2.4.7/chat.bc,OK,250.250601,250.260243,450.957312,OK,233.1525755,233.2120774,187.039744,0.4147615285,1.073101555,OK,256.7895889,257.0322539,369.762304,0.8199496807,0.5058377828
OSS/ppp-2.4.7/pppd.bc,OK,1088.279827,1088.316186,20302.96269,OK,1061.329621,1061.427911,8058.466304,0.3969108562,1.025332172,OK,1102.018472,1102.136482,19582.79168,0.9645287724,0.4115075335
OSS/premake3-3.7/premake.bc,OK,207.4597497,207.5402456,1284.83328,OK,219.3227419,219.3563637,614.002688,0.4778851058,0.9461327771,OK,213.6289116,213.7086616,1207.68512,0.9399547309,0.5084128949
OSS/pwgen-2.08/pwgen.bc,OK,111.9470178,111.9041438,89.403392,OK,98.30133378,98.32054455,59.604992,0.6666972099,1.138156265,OK,94.24658803,94.26890667,88.039424,0.9847436661,0.6770261468
OSS/ratpoison-1.4.9/ratpoison.bc,OK,2166.714046,2166.824087,15227.82618,OK,2267.432643,2267.520044,12886.92122,0.8462745153,0.9555920323,OK,2212.028745,2212.292237,14922.57587,0.9799544397,0.863585572
OSS/rofi-1.5.2/rofi.bc,OK,2838.419067,2838.53695,21669.69958,OK,3157.046025,3157.284131,1316.286464,0.06074318007,0.899043872,OK,3164.67743,3164.847948,21325.70522,0.9841255592,0.06172299817
OSS/rox-2.11/ROX-Filer.bc,OK,361.9272358,362.2649213,9568.681984,OK,399.7108335,400.616026,328.84736,0.03436704873,0.9042696693,OK,418.3717234,418.7801727,9472.520192,0.9899503618,0.03471593128
OSS/sarg-2.3.11/sarg-2.3.11..bc,OK,34.51460601,34.55216657,871.170048,OK,33.39143599,33.46843675,197.271552,0.2264443692,1.032380653,OK,34.0411044,34.14418935,853.921792,0.9802010457,0.2310182898
OSS/sdparm-1.10/sdparm.bc,OK,615.6960113,615.7961177,7941.722112,OK,622.1473506,622.2321601,7004.827648,0.882028803,0.9896565256,OK,624.2275191,624.3121524,7753.080832,0.9762468042,0.9034895675
OSS/ser2net-3.5/ser2net.bc,OK,56.27033934,56.29237813,855.916544,OK,59.14912886,59.22830509,255.32416,0.2983049712,0.9504303398,OK,57.29951233,57.32444487,858.505216,1.003024444,0.2974054848
OSS/shairplay-20180824.096b61a/shairplay.bc,OK,7.29589901,7.320319124,66.469888,OK,7.223576386,7.240454268,64.577536,0.9715306877,1.011030365,OK,7.269897675,7.424380216,66.281472,0.9971653931,0.9742924237
OSS/shntool-3.0.10/shntool.bc,OK,666.7584076,666.9242944,14063.9191,OK,673.7131982,673.8083324,704.364544,0.05008309126,0.9897833884,OK,642.2671565,642.2968087,14276.29261,1.015100592,0.04933805739
OSS/slimevolley-2.4.2/slimevolley.bc,OK,23.41045412,23.53250767,127.639552,OK,20.49956839,20.5208525,102.055936,0.799563571,1.146760724,OK,23.26526649,23.31237897,120.877056,0.947018805,0.8442953475
OSS/slirp4netns-0.3.0/slirp4netns.bc,OK,193.0458589,193.1642064,2128.838656,OK,168.2901744,168.3131613,2034.05312,0.9554754722,1.147647664,OK,201.2694978,201.3562395,2011.037696,0.9446642141,1.011444551
OSS/sndio-1.5.0/aucat.bc,OK,28.22886978,28.55232129,228.139008,OK,27.17047952,27.31247807,90.984448,0.3988114474,1.045394754,OK,28.03531034,28.08830136,225.329152,0.9876835793,0.4037846288
OSS/socat-1.7.3.2/filan.bc,OK,360.0990354,360.1680872,4872.241152,OK,346.0843821,346.0840147,1683.795968,0.3455896199,1.04069553,OK,353.2847352,353.4125824,4571.983872,0.9383738878,0.3682856316
OSS/spectrwm-3.2.0/spectrwm.bc,OK,365.7775175,365.8240308,3778.891776,OK,378.1102004,378.1721575,2063.138816,0.5459639858,0.9673478694,OK,375.4874722,375.6124855,3459.411968,0.9154567458,0.5963842512
OSS/sshguard-2.3.1/sshg-parser.bc,OK,74.62539546,74.70037908,89.481216,OK,68.18585247,68.21198276,83.111936,0.9288199213,1.095121063,OK,68.98723122,69.00066775,89.452544,0.9996795752,0.9291176336
OSS/stalonetray-0.8.3/stalonetray.bc,OK,36.35065263,36.3719582,928.923648,OK,30.59171412,30.63703086,395.280384,0.4255251601,1.187189397,OK,37.1978826,37.24846269,912.785408,0.9826269468,0.4330485353
OSS/sthttpd-2.27.1/thttpd.bc,OK,49.8286962,49.84812288,1030.565888,OK,50.29967933,50.32021373,986.628096,0.9573653732,0.9906182663,OK,49.75572672,49.75228234,1050.628096,1.019467176,0.9390840582
OSS/stubby-0.2.6/stubby.bc,OK,9.777039801,9.836248571,136.032256,OK,8.929299871,8.948561361,66.41664,0.4882418476,1.099198874,OK,9.54930929,9.620532264,121.925632,0.8962994189,0.5447307421
OSS/sweep-0.9.3/sweep.bc,OK,6.166483198,6.468048893,244.740096,OK,5.810589901,5.920361357,225.140736,0.9199176583,1.09250914,OK,5.543658412,5.624640852,244.297728,0.9981924989,0.9215834214
OSS/sxhkd-0.6.0/sxhkd.bc,OK,1086.461462,1086.5359,238.16192,OK,1038.224551,1038.276081,138.481664,0.5814601427,1.046480719,OK,1088.457077,1088.572313,226.729984,0.9519993121,0.6107779022
OSS/tcpdump-4.9.2/tcpdump.bc,OK,11.74496712,11.89220714,449.425408,OK,11.26449047,11.51627481,404.000768,0.8989272987,1.032643571,OK,11.1244051,11.1962902,450.138112,1.001585812,0.8975040265
OSS/tcptrace-6.6.7/tcptrace.bc,OK,659.9227721,659.8040818,3091.980288,OK,653.9073258,654.276064,1901.707264,0.6150450801,1.00844906,OK,646.7152113,646.7725421,2901.737472,0.938472177,0.6553684757
OSS/the_silver_searcher-2.2.0/ag.bc,OK,6.258124786,6.315799152,155.844608,OK,5.45409423,5.476620126,79.253504,0.5085418419,1.153229365,OK,5.952779895,6.020648818,140.894208,0.904068545,0.5625036339
OSS/tig-2.4.1/tig.bc,OK,1162.740018,1163.032129,4210.327552,OK,1183.261589,1183.444057,3591.2704,0.8529669855,0.9827520975,OK,1196.780902,1196.816317,3976.220672,0.9443969912,0.9031868944
OSS/tilda-1.4.1/tilda.bc,OK,10.27791492,10.300313,115.277824,OK,10.01042506,10.03605698,51.789824,0.4492609437,1.026330662,OK,10.49271619,10.68019711,114.962432,0.9972640705,0.4504934621
OSS/tinc-1.0.35/tincd.bc,OK,2184.526385,2184.463989,16676.08986,OK,2224.844048,2224.932439,13852.12723,0.8306579871,0.9818113805,OK,2218.973299,2219.032102,15407.67744,0.9239382595,0.8990405779
OSS/tint2-16.6.1/tint2.bc,OK,244.9465194,244.9686322,1057.87392,OK,266.7511122,266.7762217,974.954496,0.9216169125,0.9182551229,OK,270.8786371,271.1441382,1048.006656,0.990672552,0.9302941832
OSS/tinyproxy-1.10.0/tinyproxy.bc,OK,34.96309186,34.98854118,656.760832,OK,36.51519155,36.54007268,271.2576,0.4130234125,0.9575389049,OK,36.62043776,36.69641511,623.194112,0.9488904966,0.4352698377
OSS/tmux-2.8/tmux.bc,OK,805.330687,805.3686222,10665.89798,OK,849.5919974,849.6560812,8593.358848,0.8056854529,0.9478760171,OK,830.3887964,830.6846508,9961.14432,0.9339245827,0.8626879174
OSS/tnftp-20151004/tnftp.bc,OK,53.0581539,53.08082336,1287.90528,OK,51.53707916,51.62857509,225.005568,0.174706612,1.028128769,OK,52.10965673,52.46086646,1194.115072,0.92717616,0.1884287145
OSS/tor-0.3.5.8/tor-resolve.bc,OK,58.19947769,58.35595586,1929.928704,OK,52.89644145,53.10001034,70.365184,0.03645999143,1.098982006,OK,53.67434322,53.69648295,1893.404672,0.981074932,0.03716330959
OSS/toxcore-0.2.9/DHT_bootstrap.bc,OK,22.6323442,22.65603185,260.325376,OK,22.04619364,22.28390264,199.819264,0.7675750519,1.016699463,OK,21.6525383,21.6084158,257.949696,0.9908741897,0.7746443089
OSS/udftools-2.1/cdrwtool.bc,OK,6.93208047,7.148437608,251.74016,OK,5.704504319,5.763998095,42.397696,0.1684184836,1.240187365,OK,6.771111701,6.792173525,252.23168,1.001952489,0.1680902891
OSS/udftools-2.1/udfinfo.bc,OK,5.799669442,5.820261584,150.183936,OK,5.153582128,5.176109437,34.660352,0.2307860143,1.124447165,OK,5.431391322,5.484629278,149.143552,0.9930726013,0.2323959134
OSS/udftools-2.1/udflabel.bc,OK,7.227437807,7.192064339,178.577408,OK,6.319450054,6.340112485,38.694912,0.2166842516,1.13437488,OK,6.656515334,6.676571346,177.11104,0.9917886142,0.2184782609
OSS/udftools-2.1/wrudf.bc,OK,61.44197668,61.41602707,875.229184,OK,61.16302286,61.21197896,485.433344,0.5546356919,1.003333467,OK,58.6202868,58.42053962,855.298048,0.9772275235,0.5675604488
OSS/udns-0.4/dnsget.bc,OK,6.69515088,6.748443101,100.343808,OK,6.366972338,6.388290779,48.480256,0.4831414809,1.056376946,OK,6.954293714,7.008415877,97.05472,0.967221814,0.4995146655
OSS/uget-2.2.1/uget-gtk.bc,OK,24.77811557,24.80015258,704.4096,OK,22.82651013,22.94404444,159.756288,0.2267945922,1.080897165,OK,23.90217275,24.03624303,679.231488,0.9642564326,0.2352015341
OSS/unbound-1.9.1/unbound-checkconf.bc,OK,351.1535475,351.3842631,5120.970752,OK,357.7999718,358.0080975,2193.518592,0.4283403867,0.9814980878,OK,372.3950842,372.6962232,4978.868224,0.9722508612,0.4405657056
OSS/unbound-1.9.1/unbound-control.bc,OK,17.34330862,17.54001871,525.258752,OK,15.19080153,15.32003949,347.389952,0.6613691836,1.144906887,OK,16.45634027,16.55631918,516.17792,0.9827116979,0.673004285
OSS/unbound-1.9.1/unbound-host.bc,OK,137.8423008,137.94003,1416.23296,OK,132.5658401,133.0081235,188.792832,0.1333063397,1.037079739,OK,128.7103883,128.7644164,1379.352576,0.9739588154,0.1368706126
OSS/unbound-1.9.1/unbound.bc,OK,777.1133976,777.2762907,7781.019648,OK,850.8088302,851.1641769,6718.13632,0.8634005084,0.9131919691,OK,887.4719556,888.3040642,7566.299136,0.9724045791,0.8879025531
OSS/unhide-20130526/unhide-linux.bc,OK,18.58140852,18.5959723,181.866496,OK,15.91631314,16.09210682,162.22208,0.8919844148,1.155595877,OK,17.69736275,17.77614672,205.119488,1.127857481,0.7908662487
OSS/unifdef-2.11/unifdef.bc,OK,22.0919854,22.11594663,237.912064,OK,20.59116553,20.6720795,101.347328,0.4259865023,1.069846245,OK,22.24715351,22.26441311,239.542272,1.006852145,0.4230874457
OSS/unpaper-6.1/unpaper.bc,OK,77.19436732,77.21199013,307.843072,OK,71.73089183,71.84408803,270.286848,0.878002049,1.074715989,OK,72.89005133,72.94446703,287.686656,0.9345237303,0.9395181958
OSS/unrtf-0.21.10/unrtf.bc,OK,11.95537824,12.00005339,192.32768,OK,11.273656,11.33210967,91.840512,0.4775210308,1.058942575,OK,11.51412971,11.4602726,165.789696,0.8620168246,0.553957901
OSS/usb_modeswitch-2.5.2/usb_modeswitch.bc,OK,7.838604836,7.856010693,135.135232,OK,6.764619455,6.7046925,115.965952,0.8581474297,1.171718269,OK,7.14185508,7.160791959,123.1872,0.9115846266,0.9413798836
OSS/uucp-1.07/cu.bc,OK,129.8380053,129.8599852,4046.962688,OK,124.2954121,124.3161176,2777.86624,0.6864076727,1.044594922,OK,127.9716944,127.9963528,4086.0672,1.009662682,0.6798386086
OSS/uucp-1.07/uuchk.bc,OK,31.42970604,31.44792994,201.252864,OK,28.85142044,28.92412547,97.05472,0.4822526153,1.087256034,OK,30.32577555,30.39627154,189.452288,0.941364432,0.5122910946
OSS/uucp-1.07/uuconv.bc,OK,28.70990072,28.73201254,210.71872,OK,26.55974645,26.61208205,96.636928,0.4586062785,1.079660452,OK,27.17514455,27.22415482,197.881856,0.9390805715,0.488356689
OSS/uucp-1.07/uucp.bc,OK,115.5157914,115.5359759,2671.767552,OK,111.0448248,111.072431,1800.278016,0.6738153604,1.040185893,OK,114.525556,114.6125994,2703.62624,1.011924199,0.6658753305
OSS/uucp-1.07/uupick.bc,OK,16.65996033,16.68014757,414.056448,OK,15.1464386,15.16873056,274.235392,0.6623140234,1.09964031,OK,16.86044209,16.88026057,414.834688,1.00187955,0.6610715062
OSS/uucp-1.07/uustat.bc,OK,476.4908747,476.5321582,8027.820032,OK,476.2722375,476.3283852,2748.25216,0.3423410277,1.000427799,OK,490.4366215,490.4641443,8001.417216,0.9967110852,0.3434706735
OSS/uucp-1.07/uux.bc,OK,500.2019648,500.2282927,11265.07315,OK,499.3308061,499.5484776,5515.075584,0.4895729934,1.001360859,OK,513.6049662,513.6283066,11130.03622,0.9880127786,0.4955128153
OSS/uucp-1.07/uuxqt.bc,OK,24.77291945,24.79624593,632.9344,OK,23.3362148,23.42405447,249.856,0.3947581298,1.058580442,OK,25.75088666,25.7843128,623.951872,0.9858081217,0.4004411417
OSS/vice-3.3/cartconv.bc,OK,4.995245747,5.020382259,143.294464,OK,4.552218869,4.616437497,31.084544,0.2169277384,1.087501404,OK,5.15041123,5.172325139,141.750272,0.9892236451,0.2192908949
OSS/vice-3.3/petcat.bc,OK,14.4495937,14.5081461,152.264704,OK,12.41345134,12.4321724,75.984896,0.4990315812,1.166983986,OK,13.90502908,13.92828672,146.0224,0.9590036047,0.5203646564
OSS/vice-3.3/x128.bc,OK,45.29978221,45.88839003,1286.311936,OK,45.4414657,45.84798416,1029.689344,0.8004973873,1.000881301,OK,44.27721255,44.32839149,1262.444544,0.9814450979,0.8156313471
OSS/vice-3.3/x64.bc,OK,43.18356579,43.91635448,1220.243456,OK,40.88997216,41.49625764,959.729664,0.7865067084,1.058320846,OK,43.45529382,43.54820886,1204.293632,0.9869289821,0.7969233072
OSS/vice-3.3/x64dtv.bc,OK,37.11423545,37.4401785,983.506944,OK,36.49073367,36.60407798,770.547712,0.7834695186,1.022841732,OK,37.12914103,37.48404061,960.774144,0.9768859792,0.8020071281
OSS/vice-3.3/x64sc.bc,OK,43.60240319,44.8720103,1215.578112,OK,42.33745802,42.66415662,947.99872,0.779874786,1.051749615,OK,42.49899713,42.63649134,1196.224512,0.9840786867,0.7924923043
OSS/vice-3.3/xcbm2.bc,OK,29.00209805,29.79627374,761.798656,OK,25.60277129,27.53707732,564.973568,0.7416310905,1.082041983,OK,29.60356751,29.72852007,749.674496,0.9840848236,0.753625168
OSS/vice-3.3/xcbm5x0.bc,OK,29.85082606,29.98015552,768.663552,OK,29.56884877,29.83203049,571.572224,0.743592203,1.004965302,OK,27.58425177,28.61677125,758.226944,0.9864223977,0.7538273712
OSS/vice-3.3/xpet.bc,OK,29.73103687,30.16009527,756.338688,OK,29.64816379,29.85608535,579.596288,0.7663184459,1.010182511,OK,30.43372404,30.55209793,749.051904,0.990365713,0.773773199
OSS/vice-3.3/xplus4.bc,OK,31.82676134,32.0811274,946.2784,OK,35.86229266,36.04007436,772.706304,0.8165739639,0.8901515318,OK,35.81900842,36.03238967,928.485376,0.9811968402,0.8322223742
OSS/vice-3.3/xscpu64.bc,OK,43.4783085,43.98025157,1208.1152,OK,42.4715395,42.82429163,946.9952,0.7838616715,1.02699309,OK,43.83521442,45.06407174,1190.649856,0.9855433124,0.7953599417
OSS/vice-3.3/xvic.bc,OK,42.12911592,42.20801751,1132.744704,OK,41.33987265,41.80419282,804.5568,0.710271959,1.009659909,OK,42.39025952,43.19235428,1118.765056,0.9876586066,0.719147238
OSS/visitors-0.7/visitors.bc,OK,15.30988882,15.37194709,301.973504,OK,15.04511097,15.06799768,175.484928,0.5811269058,1.020171852,OK,14.58995479,14.66068571,298.962944,0.9900303836,0.5869788598
OSS/vnstat-2.1/vnstat.bc,OK,33.26669492,33.29996236,1016.291328,OK,29.39259646,29.44405846,165.265408,0.1626161746,1.130956943,OK,32.83686907,32.86413709,1004.273664,0.9881749813,0.1645621248
