benchmark,status-ikos,cputime (s)-ikos,walltime (s)-ikos,memory (MB)-ikos,status-mikos,cputime (s)-mikos,walltime (s)-mikos,memory (MB)-mikos,memreduction,speedup
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-ethernet-chelsio-cxgb3-cxgb3_true-unreach-call.cil.i,OK,8.907228174,8.972126255,77.156352,OK,9.089694809,9.13602096,68.481024,0.8875617136,0.9820606031999999
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-ethernet-intel-e1000-e1000_true-unreach-call.cil.i,OK,18.31874122,18.43632812,91.86918399999999,OK,19.80254139,19.88789078,72.986624,0.7944625262,0.9270127397
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-ethernet-intel-ixgbe-ixgbe_true-unreach-call.cil.i,OK,33.07994983,33.20399205,132.780032,OK,28.39103272,28.44413327,111.96825600000001,0.8432612518000001,1.167340616
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-ethernet-qlogic-qlge-qlge_true-unreach-call.cil.i,OK,11.47476753,11.59999724,63.619071999999996,OK,10.84182505,10.88414283,52.883456,0.8312516095999999,1.065770397
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-wireless-ipw2x00-ipw2100_true-unreach-call.cil.i,OK,68.10458655,68.15184297,104.87808000000001,OK,63.91295679,63.95988117,83.18975999999999,0.7932044523,1.065540488
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-wireless-ipw2x00-ipw2200_true-unreach-call.cil.i,OK,130.57918859999998,130.62392490000002,144.928768,OK,120.50984609999999,120.7160267,106.426368,0.7343356979000001,1.08207608
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-wireless-mwifiex-mwifiex_true-unreach-call.cil.i,OK,110.71383829999999,110.759819,136.441856,OK,85.92853466,85.97199919,113.00044799999999,0.8281948906000001,1.288324339
SVC/ldv-linux-3.14/linux-3.14__linux-usb-dev__drivers-net-wireless-rtlwifi-rtl8723ae-rtl8723ae_true-unreach-call.cil.i,OK,101.7125772,101.7598838,151.605248,OK,74.22407215,74.28465921,112.31641599999999,0.7408478102,1.369864046
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--arcnet--com90xx.ko-entry_point_true-unreach-call.cil.out.i,OK,23.10399417,23.15585561,233.463808,OK,16.47247911,16.5120185,31.932415999999996,0.136776729,1.402363715
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--caif--caif_hsi.ko-entry_point_true-unreach-call.cil.out.i,OK,60.24920344,60.29177041,1203.023872,OK,46.48217534,46.56399943,43.442176,0.036110817919999996,1.294815118
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--caif--caif_virtio.ko-entry_point_true-unreach-call.cil.out.i,OK,11.78815657,11.83575986,311.574528,OK,9.020363906,9.07607718,32.628735999999996,0.1047220908,1.304061174
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--can--sja1000--sja1000.ko-entry_point_true-unreach-call.cil.out.i,OK,42.05696629999999,42.09982625,352.616448,OK,32.56570763,32.64804623,32.21504,0.09136000372000001,1.289505226
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--can--usb--peak_usb--peak_usb.ko-entry_point_true-unreach-call.cil.out.i,OK,97.19490132,97.24801044,1798.037504,OK,74.52226429,74.5840266,55.04614399999999,0.03061456943,1.303871819
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--dec--tulip--xircom_cb.ko-entry_point_true-unreach-call.cil.out.i,OK,61.63727152,61.69189716,697.524224,OK,46.63519503,46.71604177,32.763904,0.04697170775,1.32057201
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--micrel--ks8851.ko-entry_point_true-unreach-call.cil.out.i,OK,128.3371751,128.3878527,2067.12832,OK,102.8859411,102.9241273,40.2432,0.019468167319999997,1.247402879
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--smsc--smsc9420.ko-entry_point_true-unreach-call.cil.out.i,OK,149.1500106,149.2038705,2892.5665280000003,OK,113.1276256,113.16817340000001,50.532352,0.017469728530000003,1.318426073
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--usb--r8152.ko-entry_point_true-unreach-call.cil.out.i,OK,129.9474568,129.9959172,3426.4924159999996,OK,98.6577772,98.69599256,38.969344,0.011372954979999999,1.317134706
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wan--lapbether.ko-entry_point_true-unreach-call.cil.out.i,OK,6.961258239,7.006545803,305.221632,OK,5.033657767,5.07610114,32.456703999999995,0.10633815099999999,1.38030067
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wan--x25_asy.ko-entry_point_true-unreach-call.cil.out.i,OK,16.20163964,16.23607791,577.613824,OK,11.95106648,12.0120022,32.477184,0.05622646594,1.35165459
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--libertas_tf--libertas_tf.ko-entry_point_true-unreach-call.cil.out.i,OK,188.32634309999997,188.3784554,7367.528448,OK,137.19689590000002,137.2599529,68.603904,0.009311657835,1.372421099
SVC/ldv-linux-3.16-rc1/205_9a_array_safes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point_true-unreach-call.cil.out.i,OK,273.8743889,273.92375760000004,5344.108544,OK,184.6781471,184.71205619999998,144.78540800000002,0.02709252756,1.4829771440000001
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--can--can-dev.ko-entry_point_true-unreach-call.cil.out.i,OK,17.9195133,17.96394562,639.8525440000001,OK,12.57378534,12.68000281,33.570816,0.052466488279999994,1.41671464
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--8390--8390.ko-entry_point_false-unreach-call.cil.out.i,OK,646.8305891,646.8799712,3239.6861440000002,OK,498.2438608,498.2959387,40.484864,0.01249653892,1.298184314
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--atheros--atlx--atl1.ko-entry_point_true-unreach-call.cil.out.i,OK,1988.019262,1988.083892,11379.86355,OK,1552.30643,1552.383923,70.668288,0.006209941594,1.280665087
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--intel--i40evf--i40evf.ko-entry_point_true-unreach-call.cil.out.i,OK,1682.0507309999998,1682.1039660000001,8036.683776000001,OK,1306.603406,1306.687975,107.68793600000001,0.013399548740000001,1.287303472
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--intel--igbvf--igbvf.ko-entry_point_true-unreach-call.cil.out.i,OK,308.08263819999996,308.1199458,4971.495424000001,OK,222.99230530000003,223.03626609999998,56.016895999999996,0.01126761492,1.381479125
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--micrel--ks8842.ko-entry_point_false-unreach-call.cil.out.i,OK,41.01971042,41.05983524,898.453504,OK,31.77449066,31.83996355,33.964032,0.03780277093,1.289569166
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ethernet--renesas--sh_eth.ko-entry_point_false-unreach-call.cil.out.i,OK,460.3799518999999,460.4599397,7066.079231999999,OK,367.37473880000005,367.4760357,59.215872,0.008380301162,1.2530339259999999
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ieee802154--mrf24j40.ko-entry_point_false-unreach-call.cil.out.i,OK,13.50405597,13.5877581,250.12633599999998,OK,10.40770157,10.44808984,32.522240000000004,0.1300232535,1.3005016520000001
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--phy--dp83640.ko-entry_point_false-unreach-call.cil.out.i,OK,24.44013289,24.49091167,778.11712,OK,18.07700061,18.16412483,33.284096000000005,0.04277517503000001,1.348312231
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ppp--ppp_async.ko-entry_point_false-unreach-call.cil.out.i,OK,13.59051717,13.63517752,203.124736,OK,10.11791499,10.15193374,32.854015999999994,0.1617430582,1.343111358
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ppp--ppp_generic.ko-entry_point_false-unreach-call.cil.out.i,OK,328.028342,328.0798557,3867.824128,OK,267.4809912,267.5280123,61.80454399999999,0.01597915054,1.22633833
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ppp--ppp_synctty.ko-entry_point_false-unreach-call.cil.out.i,OK,6.664907615,6.70816957,204.275712,OK,4.878040308,4.9560578,32.23552,0.1578039782,1.353529325
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--team--team.ko-entry_point_false-unreach-call.cil.out.i,OK,574.2650234,574.3319396,9734.455296,OK,470.2257177,470.2796578,83.656704,0.008593876232000001,1.221256182
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--usb--cdc_ncm.ko-entry_point_false-unreach-call.cil.out.i,OK,236.77393590000003,236.84384330000003,5138.993152,OK,189.77326159999998,189.83204569999998,74.141696,0.014427280559999998,1.247649428
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--virtio_net.ko-entry_point_true-unreach-call.cil.out.i,OK,364.4294934,364.5158458,3425.85344,OK,276.67272379999997,276.8482955,44.576768,0.013011872450000002,1.316662778
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wan--hdlc_fr.ko-entry_point_false-unreach-call.cil.out.i,OK,86.04514731,86.12774083,2077.51168,OK,57.756820499999996,57.82803898,33.501184,0.01612562968,1.48937682
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wan--hdlc_ppp.ko-entry_point_false-unreach-call.cil.out.i,OK,32.81750977,32.85264833,1636.016128,OK,21.190506399999997,21.27603229,32.088064,0.0196135377,1.544115364
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--at76c50x-usb.ko-entry_point_false-unreach-call.cil.out.i,OK,266.03534410000003,266.1360094,7762.132992,OK,197.24862199999998,197.2922048,136.105984,0.01753461119,1.348943359
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--ath--ath6kl--ath6kl_usb.ko-entry_point_false-unreach-call.cil.out.i,OK,49.87451815,49.91996104,1333.264384,OK,39.71815125,39.80390136,40.435712,0.030328352339999996,1.254147441
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--libertas--usb8xxx.ko-entry_point_false-unreach-call.cil.out.i,OK,40.10969393,40.25187961,926.5971199999999,OK,26.05300168,26.09639368,43.384832,0.04682167801,1.542430732
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--mwifiex--mwifiex_pcie.ko-entry_point_false-unreach-call.cil.out.i,OK,842.0240402999999,842.0760026,8995.500032,OK,630.6785133,630.7559945,109.932544,0.01222083749,1.335026555
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--mwifiex--mwifiex_sdio.ko-entry_point_false-unreach-call.cil.out.i,OK,170.106732,170.1507507,2764.734464,OK,130.67832909999998,130.7160279,93.95814399999999,0.033984509260000004,1.301682383
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--mwifiex--mwifiex_usb.ko-entry_point_false-unreach-call.cil.out.i,OK,43.71738235,43.84674264,982.2945279999999,OK,32.01456829,32.08416188,48.037888,0.04890375201,1.366616426
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--prism54--prism54.ko-entry_point_false-unreach-call.cil.out.i,OK,161.7096086,161.767999,5591.248896,OK,121.3591878,121.4041244,99.168256,0.01773633366,1.332475315
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rsi--rsi_91x.ko-entry_point_false-unreach-call.cil.out.i,OK,164.6362434,164.72778590000001,5309.87008,OK,95.40559671,95.58495399,88.3712,0.01664281775,1.723365227
SVC/ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rtl818x--rtl8180--rtl818x_pci.ko-entry_point_false-unreach-call.cil.out.i,OK,1089.308734,1089.357091,18388.21376,OK,786.1533056,786.2963115,60.70271999999999,0.0033011754590000003,1.38542821
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--atm--he.ko-entry_point_true-unreach-call.cil.out.i,OK,23.08335677,23.12792432,766.111744,OK,17.66626532,17.71202891,44.015615999999994,0.05745325841,1.305774987
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--block--skd.ko-entry_point_true-unreach-call.cil.out.i,OK,329.311122,329.36396139999994,8451.694592,OK,233.5008724,233.5960847,174.546944,0.02065230139,1.4099720969999998
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--media--platform--timblogiw.ko-entry_point_false-unreach-call.cil.out.i,OK,12.60857206,12.65088382,490.827776,OK,8.847077627,8.904318839,33.554432,0.06836294447999999,1.4207581790000001
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--net--ethernet--broadcom--b44.ko-entry_point_true-unreach-call.cil.out.i,OK,1722.470241,1722.5117440000001,18408.94771,OK,1383.322093,1383.415846,69.53779200000001,0.003777390924,1.245114944
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--net--ethernet--stmicro--stmmac--stmmac.ko-entry_point_false-unreach-call.cil.out.i,OK,2208.8782300000003,2208.9559600000002,31959.29395,OK,1734.805623,1734.9679879999999,335.970304,0.010512444499999999,1.273196955
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--orinoco--orinoco_usb.ko-entry_point_false-unreach-call.cil.out.i,OK,61.55817489,61.60390773,2369.449984,OK,45.03700543,45.07996772,81.113088,0.03423287622,1.36654729
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--net--xen-netfront.ko-entry_point_true-unreach-call.cil.out.i,OK,282.1281688,282.1964287,3362.824192,OK,213.32476839999998,213.37195359999998,68.681728,0.02042382357,1.3225563340000002
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--megaraid--megaraid_mm.ko-entry_point_false-unreach-call.cil.out.i,OK,5.095299436,5.18782825,214.269952,OK,3.741931159,3.776029129,30.863359999999997,0.1440396085,1.373884595
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--gadget--pch_udc.ko-entry_point_false-unreach-call.cil.out.i,OK,26.22058292,26.27593073,1412.153344,OK,15.35041409,15.53293711,51.0976,0.03618417236,1.691626673
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--host--max3421-hcd.ko-entry_point_false-unreach-call.cil.out.i,OK,12.18155972,12.33992016,386.691072,OK,8.731956512,8.807772287999999,31.936512,0.08258921477999999,1.4010262480000002
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-net--atm--lec.ko-entry_point_false-unreach-call.cil.out.i,OK,169.23238730000003,169.2679335,4046.4261119999996,OK,130.5555793,130.6072857,84.979712,0.02100117725,1.296006824
SVC/ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-net--unix--unix.ko-entry_point_false-unreach-call.cil.out.i,OK,179.9658814,180.1199358,3179.880448,OK,147.8631841,147.9120235,48.902144,0.01537861086,1.2177504670000001
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--acpi--processor.ko-entry_point_true-unreach-call.cil.out.i,OK,238.41062540000001,238.4479557,3338.166272,OK,168.21132590000002,168.3121836,80.93696,0.02424593427,1.416700506
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--ata--sata_sx4.ko-entry_point_true-unreach-call.cil.out.i,OK,6.632075735,6.683811765,134.877184,OK,4.968192721,5.036372515,32.362496,0.239940478,1.3271083000000001
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--block--paride--pg.ko-entry_point_true-unreach-call.cil.out.i,OK,25.31249467,25.35086372,420.069376,OK,18.63419506,18.67873108,29.986815999999997,0.07138538945,1.357204813
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--block--paride--pt.ko-entry_point_true-unreach-call.cil.out.i,OK,202.5477966,202.5839133,3852.4149759999996,OK,150.45870559999997,150.5040523,30.601215999999997,0.007943385172999999,1.346036271
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--bluetooth--btmrvl_sdio.ko-entry_point_true-unreach-call.cil.out.i,OK,19.9047865,19.94006687,655.2821759999999,OK,14.20583784,14.35213618,49.33632,0.07529019071000001,1.3893448769999999
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--gpu--drm--via--via.ko-entry_point_true-unreach-call.cil.out.i,OK,160.13785910000001,160.1758635,2197.434368,OK,123.46556899999999,123.50803049999999,95.27296,0.04335645305,1.296886226
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--hwmon--applesmc.ko-entry_point_true-unreach-call.cil.out.i,OK,128.5404791,128.6117987,722.518016,OK,102.00246429999999,102.08784320000001,42.156032,0.05834599424,1.259815025
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--infiniband--hw--nes--iw_nes.ko-entry_point_true-unreach-call.cil.out.i,OK,253.85783480000003,253.91196609999997,6835.818495999999,OK,200.29819880000002,200.33993940000002,470.38054400000004,0.06881115177,1.267405625
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--input--gameport--ns558.ko-entry_point_true-unreach-call.cil.out.i,OK,9.975144884,10.01585755,67.80928,OK,7.766671884,7.808019663,27.504640000000002,0.4056176382,1.282765411
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--isdn--hardware--mISDN--hfcsusb.ko-entry_point_true-unreach-call.cil.out.i,OK,75.78977374,75.82804147,218.70182400000002,OK,57.42069444,57.46403504,41.119744,0.1880173802,1.319573911
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--isdn--hisax--hfc_usb.ko-entry_point_true-unreach-call.cil.out.i,OK,69.51369707,69.5518445,232.411136,OK,54.15760792,54.20387462,39.07584,0.16813239100000002,1.2831526340000001
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--isdn--mISDN--mISDN_dsp.ko-entry_point_true-unreach-call.cil.out.i,OK,1536.53766,1536.603691,1091.9485439999999,OK,1147.377676,1147.4319269999999,105.75462399999999,0.0968494574,1.3391676270000001
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--media--usb--dvb-usb--dvb-usb-gp8psk.ko-entry_point_true-unreach-call.cil.out.i,OK,22.45510449,22.54794611,760.229888,OK,16.65498574,16.71200257,33.3824,0.04391092816000001,1.349206717
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--media--usb--dvb-usb--dvb-usb-vp7045.ko-entry_point_true-unreach-call.cil.out.i,OK,9.771899979,9.823549502999999,448.876544,OK,5.883177688,5.920966643,33.132544,0.07381215267999999,1.659112455
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--memstick--host--jmb38x_ms.ko-entry_point_true-unreach-call.cil.out.i,OK,6.990348472999999,7.039809199,244.61312,OK,4.816091933,4.856297812,31.203328000000003,0.1275619558,1.449624688
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--can--usb--kvaser_usb.ko-entry_point_true-unreach-call.cil.out.i,OK,7.806044202000001,7.899951784,289.026048,OK,5.707606299,5.775915564,34.136064000000005,0.1181072233,1.367740178
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--ethernet--calxeda--xgmac.ko-entry_point_true-unreach-call.cil.out.i,OK,103.9176185,103.95865069999999,2850.521088,OK,77.29098331,77.34397146,48.267264000000004,0.01693278615,1.344107999
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--ethernet--neterion--vxge--vxge.ko-entry_point_true-unreach-call.cil.out.i,OK,40.09968364,40.14382027,2289.860608,OK,27.04015088,27.232041499999998,150.15936000000002,0.06557576451000001,1.474139215
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--ethernet--sis--sis900.ko-entry_point_true-unreach-call.cil.out.i,OK,838.8800796,838.9319492999999,6367.711232,OK,683.8012577000001,683.8559905000001,51.36384,0.008066295428000001,1.226766981
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--ethernet--sun--sungem.ko-entry_point_true-unreach-call.cil.out.i,OK,726.9886875,727.0437868,6381.912064,OK,612.6043392000001,612.6480562999999,63.53305600000001,0.009955175716,1.186723404
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--usb--hso.ko-entry_point_true-unreach-call.cil.out.i,OK,40.10105826,40.14773724,1483.849728,OK,31.0335175,31.08403997,78.655488,0.05300771804,1.291586849
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--usb--pegasus.ko-entry_point_true-unreach-call.cil.out.i,OK,30.52829045,30.57585315,1052.9669119999999,OK,24.80873129,24.85193968,63.62316800000001,0.060422760939999993,1.230320593
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point_true-unreach-call.cil.out.i,OK,276.54364260000006,276.57288339999997,5338.5216,OK,192.8510197,192.9160555,144.973824,0.027156174469999995,1.4336436780000001
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--zd1211rw--zd1211rw.ko-entry_point_true-unreach-call.cil.out.i,OK,871.8441181,872.0118908,22269.40723,OK,695.0165195000001,695.1759567,178.42176,0.008011967186,1.254375791
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--nfc--st21nfca--st21nfca_i2c.ko-entry_point_true-unreach-call.cil.out.i,OK,15.08875805,15.13067063,438.5792,OK,11.26108153,11.30391137,29.847552,0.06805510156,1.338534082
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--parport--parport_pc.ko-entry_point_true-unreach-call.cil.out.i,OK,519.8896957,519.935942,7760.859136,OK,412.8452986,412.9278963,97.91488000000001,0.012616500090000001,1.259144627
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--dc395x.ko-entry_point_true-unreach-call.cil.out.i,OK,1963.808207,1963.871957,31262.093310000004,OK,1570.453452,1570.535875,126.590976,0.004049344193,1.250447053
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--dpt_i2o.ko-entry_point_true-unreach-call.cil.out.i,OK,23.25205174,23.31182674,765.497344,OK,18.62232977,18.67599375,74.62912,0.09749102408,1.248224167
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--qla2xxx--tcm_qla2xxx.ko-entry_point_true-unreach-call.cil.out.i,OK,194.455738,194.5039041,6074.138624,OK,149.5121736,149.55142,112.590848,0.01853610116,1.3005821290000001
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--vmw_pvscsi.ko-entry_point_true-unreach-call.cil.out.i,OK,376.82489330000004,376.9238102,4499.501056,OK,285.7202533,285.7681171,58.474495999999995,0.01299577337,1.3189848259999999
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--staging--bcm--bcm_wimax.ko-entry_point_true-unreach-call.cil.out.i,OK,1983.1339289999999,1983.215784,13976.7808,OK,1570.598872,1570.6840339999999,715.9808,0.05122644551,1.262644645
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--staging--lustre--lustre--obdclass--llog_test.ko-entry_point_true-unreach-call.cil.out.i,OK,49.53194898,49.57194695,2197.0862079999997,OK,36.83651047,36.90379333,85.229568,0.038792090950000004,1.343275107
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--staging--media--solo6x10--solo6x10.ko-entry_point_true-unreach-call.cil.out.i,OK,190.22832380000003,190.2799619,4437.753856,OK,129.07175949999998,129.1885132,101.67500799999999,0.02291136717,1.4728860730000002
SVC/ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--target--sbp--sbp_target.ko-entry_point_true-unreach-call.cil.out.i,OK,185.7413532,185.784022,5505.72032,OK,139.80911919999997,139.8561408,128.55705600000002,0.02334972511,1.32839374
